1.832486691318631955e+00 -3.317895190186817445e+01
2.792144105975956414e+00 -1.783549062818083186e+01
1.850257436454948845e+01 -9.890846108618513099e+00
-2.244014311721697297e+01 1.275906726438174488e+00
-3.174974737747013265e+01 -1.191175652684899333e+01
2.405447596186039760e+01 -2.377016650165707645e+01
-1.235546268827929950e+01 -2.987495525415782538e+01
-2.293929224525010113e+01 -1.263840880786068688e+01
-3.047210387948600285e+01 1.952814152869389197e+00
-2.884170986330257946e+01 1.301997240579601645e+00
2.717791664720455103e+01 -2.918926569619715305e+00
-1.647609788772364325e+01 -2.379186664329523992e+01
-1.975823984330078176e+01 9.002885446263153568e+00
1.325206039973607641e+00 1.549516721017677234e+01
-2.014397559103156610e+01 -7.713246668678530149e+00
3.032976764955637705e+01 2.452556602296076971e+00
2.515890999656214433e+01 -1.644709938088468659e+00
3.394113239787252922e+01 -3.797156564583947791e+00
-1.384338587920164265e+01 2.615170740196540677e+01
-1.388758985326681028e+01 -2.113196412133768831e+01
-5.858425689567313910e+00 -2.940002143379990684e+01
-3.018268083991754835e+01 1.263025232106125273e+01
-7.427395263233361078e+00 2.206137417433512482e+01
1.354617423783955132e+01 2.029624770620770491e+01
-1.665131076882534344e+01 1.730352002088905294e+01
-4.200071662733537714e+00 3.206135133339378740e+01
1.266147186989234064e-01 -3.422100119086256598e+01
-3.179930181164515446e+01 -5.156808684497057094e+00
-1.186230951203221728e+01 -2.964964289458857749e+01
-9.941049567269910625e+00 1.217558199201809011e+01
-1.744713530759526776e+01 1.607646069755650942e+01
-1.723215732411060230e+01 -3.030282511672189472e+01
-2.791875876824535396e+01 4.642938207555380004e+00
-1.439373385135348471e+01 -1.582405508514468018e+01
1.630989844430729008e+01 -6.173815397675474159e+00
1.389475607076103891e+01 2.961769502573774915e+01
-8.535590494536783979e+00 -3.181576323161959152e+01
-1.381212759343954843e+01 -1.708204143882756654e+01
1.733081426723493479e+01 -2.720385107988690265e+01
2.596754084610551772e+01 -1.657371709752597155e+01
3.481518299245890802e+01 2.199460500297592880e+00
-1.745547714652592575e+01 -2.507256512917664182e+01
2.482391883850282710e+01 1.034716222957682596e+01
-2.044962048280655154e+01 -1.294413208980300567e+01
7.133771707031546505e+00 -1.759076156471504149e+01
2.215659043279813645e+01 8.807367209317954249e+00
-9.506868193071674966e+00 -1.422787751002052303e+01
-2.022941877212213413e+01 -1.287809469253569539e+01
2.674752221478907899e+01 -1.312322048715025780e+01
-1.632624243039947132e+01 -1.151565014225195505e+01
-2.261168703579789963e+01 1.867253570466317925e+01
1.994838086575441949e+01 4.634152103388451849e+00
-2.433537314287304909e+01 -1.070932696665809480e+01
1.795142396234356497e+01 2.931833748735568790e+01
2.850793570635934415e+01 -9.342934801587373661e-01
1.767409605250363924e+01 1.189226119294834128e+01
-1.487990227910553820e+01 1.143671296033261875e+01
2.279695215604934333e+01 -2.441633823916587787e+00
2.655560679368549870e+01 1.048232200877859954e+00
-2.426321866729947274e+01 -2.212550306044748893e+01
-1.740508916264068162e+01 5.658381561190934939e+00
1.751374162853141314e+01 -1.200603232409283905e+01
2.651979962653629386e+01 2.923420791463634760e+00
1.437548508757696730e+01 -1.772090039919957860e+01
9.061489625966459016e+00 -2.075272895676888751e+01
3.262747347830775624e+01 -3.084953460350746024e+00
6.252447127817790218e+00 -2.486193735239298164e+01
2.952682798964867672e+01 -2.800713765855637138e+00
-2.168349564806651486e+01 2.648936043554173025e+01
-2.883660280795299791e+00 3.154768789846857757e+01
-2.386384679749819071e+01 2.446393586966916800e+01
-7.526315923235903371e-01 2.450205000390667465e+01
2.368612898375291920e+01 -7.583685705660465182e+00
-8.576083416966364226e+00 -2.456558419238228197e+01
-3.302680069648232575e+01 7.965570845555848045e+00
1.388232671592066403e+01 -9.812385091719917796e+00
-5.758780733091037440e+00 -1.556702379141151660e+01
3.285008045275206712e+01 5.898343854852271306e+00
1.939484876728802121e+01 -2.325631387352347534e+00
2.918810330062034097e+01 -2.160938737063076154e+00
-5.676288484140076918e+00 2.644386019159207279e+01
3.300869641771625851e+01 -1.008897738220340301e+01
-1.543991015055278915e+01 1.257297243520790708e+01
1.651423098540528756e+01 2.609851817455265177e+01
-2.245587554263622110e+01 -3.525568277031217779e+00
4.115874451775152210e+00 1.802905864196005226e+01
-6.282289844699385561e+00 -1.566561054613452697e+01
8.423085954408229270e+00 -1.772391666449067671e+01
5.478410041683554610e-01 -3.197461261961806045e+01
1.932513704830919465e+01 -3.097335477509804313e+00
-1.580764762276392510e+00 -2.798663401360208525e+01
1.227081606495393551e+01 -3.022325329309597919e+01
-2.643020060820897044e+01 -1.983112052925888236e+01
9.412919502521432946e+00 2.736485025444088848e+01
1.605510315802412791e+01 1.258685892550699670e+01
-3.056982394933572778e+01 1.620425477700171157e+01
2.992886347990589169e+00 1.961406728077746564e+01
3.441755003977655036e+01 2.732902152703195586e+00
-2.533338221529429291e+01 -5.338440547105952838e+00
2.175876280932943274e+01 3.661189416921151629e+00
1.155348746986455843e+01 -1.290842651715948186e+01
1.422848442684248660e+01 1.236682509874988867e+01
-3.107516122050663299e+01 -1.320328195381680025e+01
2.343548292987409809e+01 4.066547451326059992e+00
1.281125420711618368e+01 -9.968269062719711471e+00
-1.736656509515252367e+01 -1.937770176657535259e+01
-2.199524390581893840e+01 -1.333780289565679134e+01
-5.958481314695540654e+00 -2.549854535156654478e+01
1.957447806712840688e+01 -1.704983499814817094e+01
-2.874744287818701594e+01 -2.283624112917193472e+00
2.522675501718032720e+01 2.039827659667503923e+01
1.090713940255650627e+01 1.529537747439482587e+01
1.721449038686917987e+01 -1.930103238218410411e+01
1.348079484297002217e+01 -1.568585557807346476e+01
1.975097017896380081e+01 1.017201100832941663e+01
-2.610805702897270919e+01 7.463011378248516792e+00
1.079618025359027378e+01 2.617886690306221098e+01
-2.647782783995379674e+01 -1.732781007132568973e+01
6.987181531483995789e-01 -3.077565996746745469e+01
-1.283455003489967794e+01 -1.280048523202446908e+01
-2.000136551546232866e+01 1.729255626494700593e+01
-1.462841448871024319e+01 -2.728973393716803386e+01
2.677744013686854441e+00 2.103245850741727097e+01
-1.944104380728044745e+01 1.757602306074366183e+01
-3.278262603007972587e+01 2.266601833993924231e+00
2.967886407923203151e+01 -4.150432903258236550e+00
-2.346647562694532496e+01 -5.489802033783309776e-01
1.774265879554412706e+01 8.578502824750307454e+00
1.953014447560369860e+01 6.894765762529708297e+00
1.542113097189470539e+00 2.058663833063903326e+01
4.324420932887918845e+00 2.378258874220816921e+01
-1.602441315277959433e+01 1.124173029469835505e+01
2.813264559253666519e+01 -1.383056101107570690e+01
-1.054951222616351458e+01 3.086553038519533132e+01
2.602032760915749066e+01 9.680955429992872396e+00
1.747874558826755376e+01 -7.172293117814834140e+00
1.381740598924371888e+01 -1.893150246476803389e+01
-2.743796366632106043e+01 1.050089213020766898e+01
-3.011675930385018773e+01 1.217062427011099818e-01
5.779801412636685676e+00 1.492641565265957659e+01
-1.281342506920957902e+01 -2.058460181507885167e+01
-2.289553478349435789e+00 2.714941721844141753e+01
1.195432558666334444e+01 -2.173587392423510778e+01
-2.287579171741484529e+01 -4.654760394156977732e+00
9.810007554106626060e+00 1.154496962710896923e+01
3.117277288345956876e+01 -8.112996205708608244e+00
2.088951517394500712e+01 3.695076313186444139e+00
1.822575128284512402e+01 1.820202254625398552e+01
-2.152761978379882812e+00 1.734612000644401064e+01
2.125111953451840208e+01 -1.690039742608728246e-01
2.081721542706364403e+01 1.674659326308532314e+01
2.696444424711160437e+01 -7.290647202300761798e+00
8.138441423260779573e+00 1.270221796291099814e+01
-1.552025640570562004e+01 1.794871255205154670e+00
-1.046282619338688669e+01 1.780936760994154255e+01
2.235195364938723728e+01 1.917917824819553374e+01
-1.528002165793454203e+01 -2.022908362341900101e+01
2.868793758995160204e+01 -2.018895314487740844e+00
-4.918018060996429242e+00 -1.632758754029465820e+01
3.258214451238362841e+01 2.803464841561455145e+00
2.384416886272944325e+01 -5.906261046956580607e+00
-9.976406529170853688e+00 1.136243988675227534e+01
-1.572344238445649367e+01 9.442932243418040272e+00
3.169744484105488702e+00 -2.330454085821546428e+01
-1.342374862592100548e+01 -2.845200813621903180e+01
-2.670309000488728657e+01 5.219770942935867630e+00
4.195256693019066674e+00 -2.667973775766078504e+01
-2.533657590390579273e+01 1.686677373875302877e+01
1.799196353417367789e+01 1.217683732125313867e+01
2.687037506621399530e+01 9.735956257945780123e+00
2.808300671527103987e+01 1.415506451800244569e+01
1.988542685273403876e+01 -1.358342964939278907e+01
2.914468956553059087e+01 7.950490077292208468e+00
1.148506787396583206e+01 -2.737226837993917172e+01
-3.258359477315880781e+01 -1.790840952014413734e+00
-4.556013015897435459e+00 1.574562412517781418e+01
2.563117404022018775e+01 5.876165103119173949e+00
-3.273630518808410983e+01 7.263167983063167910e+00
2.385796524616220182e+01 -2.172229743904204469e+01
